;model;task;step;batch_idx;absolute_time;smiles;valid;valid_score;unique;occurrences;hdac8_pIC50;hdac8_in_AD;lin_thresh_hdac8_pIC50;step_hdac8_in_AD;single;filter;filtered_single;passes_diversity_filter;score_time;diversity_filter;diversity_filter_params;prior;agent;batch_size;rl_strategy;sigma;loss;prior_nll;agent_nll
31447;RNN;HDAC8_pIC50_AD_reward;245;87;6350.0627608299255;O=c1ccc(Cl)c(Cl)c(Cl)c1;true;1;true;0;5.26924391678976;0.0;0.6199110490340894;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;268.15518;29.137508;12.762064
31448;RNN;HDAC8_pIC50_AD_reward;245;88;6350.0627608299255;Clc1cc(Cl)c(Cl)cc1Cl;true;1;false;8;5.23510441821648;0.0;0.6158946374372329;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;197.55397;18.388123;4.3327327
31449;RNN;HDAC8_pIC50_AD_reward;245;89;6350.0627608299255;Fc1cc(Cl)cc(Cl)c1;true;1;false;46;5.103088890820974;0.0;0.6003633989201146;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;234.6505;18.79547;3.4771636
31450;RNN;HDAC8_pIC50_AD_reward;245;90;6350.0627608299255;Clc1ccccc1Cl;true;1;false;171;5.1426701599637905;0.0;0.6050200188192695;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;113.124245;17.049366;6.4133773
31451;RNN;HDAC8_pIC50_AD_reward;245;91;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;177;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31452;RNN;HDAC8_pIC50_AD_reward;245;92;6350.0627608299255;Fc1c(Cl)cccc1Cl;true;1;false;10;5.090593541011029;0.0;0.5988933577660034;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;169.59721;18.814596;5.7916474
31453;RNN;HDAC8_pIC50_AD_reward;245;93;6350.0627608299255;Clc1cc(Cl)cc(Cl)c1;true;1;false;67;5.198420867478175;0.0;0.6115789255856676;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;192.54175;16.579311;2.7033703
31454;RNN;HDAC8_pIC50_AD_reward;245;94;6350.0627608299255;O=C(NO)c1ccc(Cl)c(NS(=O)(=O)c2ccc(F)cc2Cl)c1;true;1;true;0;6.636218121062335;0.0;0.7807315436543923;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;239.20767;28.342655;12.876315
31455;RNN;HDAC8_pIC50_AD_reward;245;95;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1Cl;true;1;false;11;5.275587068562247;0.0;0.6206573021837938;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;216.51466;18.757833;4.0433965
31456;RNN;HDAC8_pIC50_AD_reward;245;96;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;178;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;164.22205;16.12074;3.3058267
31457;RNN;HDAC8_pIC50_AD_reward;245;97;6350.0627608299255;Clc1cccc(Cl)c1;true;1;false;166;5.236034286751282;0.0;0.616004033735445;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;138.49277;15.636482;3.8681874
31458;RNN;HDAC8_pIC50_AD_reward;245;98;6350.0627608299255;Fc1ccc(Cl)c(Cl)c1F;true;1;false;9;5.058650379035532;0.0;0.5951353387100626;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;294.5649;22.970219;5.807326
31459;RNN;HDAC8_pIC50_AD_reward;245;99;6350.0627608299255;O=[N+]([O-])c1ccc(Br)cc1Cl;true;1;true;0;5.279727733014429;0.0;0.6211444391781681;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;135.35468;21.170494;9.536291
31460;RNN;HDAC8_pIC50_AD_reward;245;100;6350.0627608299255;Fc1ccc(F)c(Cl)c1;true;1;false;5;5.0306410114953755;0.0;0.591840118999456;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;108.7099;18.127085;7.7006807
31461;RNN;HDAC8_pIC50_AD_reward;245;101;6350.0627608299255;O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)cc(Cl)c1Cl;true;1;true;0;5.563534966035444;0.0;0.6545335254159346;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;225.36673;25.425615;10.413396
31462;RNN;HDAC8_pIC50_AD_reward;245;102;6350.0627608299255;Clc1cc(Cl)cc(Cl)c1;true;1;false;68;5.198420867478175;0.0;0.6115789255856676;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;192.54175;16.579311;2.7033703
31463;RNN;HDAC8_pIC50_AD_reward;245;103;6350.0627608299255;Fc1ccc(Cl)cc1Cl;true;1;false;52;4.943529912934002;0.0;0.5815917544628237;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;240.73134;22.399746;6.884227
31464;RNN;HDAC8_pIC50_AD_reward;245;104;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;179;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31465;RNN;HDAC8_pIC50_AD_reward;245;105;6350.0627608299255;Clc1cccc(Cl)c1Cl;true;1;false;31;5.206900800828036;0.0;0.6125765648032984;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;95.18037;15.714237;5.9581947
31466;RNN;HDAC8_pIC50_AD_reward;245;106;6350.0627608299255;Fc1ccc(Cl)c(Cl)c1;true;1;false;54;5.071717279696822;0.0;0.5966726211408026;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;185.00706;20.115477;6.5137463
31467;RNN;HDAC8_pIC50_AD_reward;245;107;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;180;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31468;RNN;HDAC8_pIC50_AD_reward;245;108;6350.0627608299255;Clc1cc(Cl)c(Cl)c(Cl)c1;true;1;false;23;5.211154030388114;0.0;0.6130769447515428;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;242.59569;19.8638;4.288317
31469;RNN;HDAC8_pIC50_AD_reward;245;109;6350.0627608299255;Clc1cc(Cl)c(Cl)c(Cl)c1Cl;true;1;false;2;5.300898430405974;0.0;0.6236351094595264;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;346.99054;24.74876;6.121078
31470;RNN;HDAC8_pIC50_AD_reward;245;110;6350.0627608299255;Clc1ccc(Cl)cc1;true;1;false;208;5.1938286145217445;0.0;0.61103866053197;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;137.47377;15.44047;3.7155488
31471;RNN;HDAC8_pIC50_AD_reward;245;111;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;181;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31472;RNN;HDAC8_pIC50_AD_reward;245;112;6350.0627608299255;Clc1cccc(Cl)c1Cl;true;1;false;32;5.206900800828036;0.0;0.6125765648032984;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;119.77607;16.289454;5.3452277
31473;RNN;HDAC8_pIC50_AD_reward;245;113;6350.0627608299255;Cc1cc(F)ccc1Cl;true;1;true;0;5.320659302688373;0.0;0.625959917963338;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;221.39967;21.826328;6.9468226
31474;RNN;HDAC8_pIC50_AD_reward;245;114;6350.0627608299255;Fc1ccc(Cl)c(Cl)c1;true;1;false;55;5.071717279696822;0.0;0.5966726211408026;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;91.29444;17.494972;7.94016
31475;RNN;HDAC8_pIC50_AD_reward;245;115;6350.0627608299255;O=[N+]([O-])c1cccc(Br)c1F;true;1;true;0;5.3140500179845604;0.0;0.6251823550570071;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;125.684456;23.598593;12.387685
31476;RNN;HDAC8_pIC50_AD_reward;245;116;6350.0627608299255;Clc1ccc(Cl)cc1;true;1;false;209;5.1938286145217445;0.0;0.61103866053197;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;123.60848;18.057507;6.939572
31477;RNN;HDAC8_pIC50_AD_reward;245;117;6350.0627608299255;O=C(NO)c1ccc(Br)c(NS(=O)(=O)c2scc(Cl)c2Cl)c1;true;1;true;0;6.626498959901085;0.0;0.7795881129295393;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;507.53036;37.52121;14.992775
31478;RNN;HDAC8_pIC50_AD_reward;245;118;6350.0627608299255;O=C(NO)c1cccc(NS(=O)(=O)c2c(Cl)ccc(Cl)c2Cl)c1;true;1;true;0;6.670441002725075;1.0;0.7847577650264794;1.0;0.7847577650264794;1.0;0.7847577650264794;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5795.046;26.464075;8.418332
31479;RNN;HDAC8_pIC50_AD_reward;245;119;6350.0627608299255;Fc1ccc(Cl)c(Cl)c1;true;1;false;56;5.071717279696822;0.0;0.5966726211408026;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;165.97366;17.596571;4.7134943
31480;RNN;HDAC8_pIC50_AD_reward;245;120;6350.0627608299255;Clc1cc(Cl)cc(Br)c1;true;1;false;12;5.225216989667144;0.0;0.6147314105490758;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;201.33983;20.058262;5.8688354
31481;RNN;HDAC8_pIC50_AD_reward;245;121;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;182;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31482;RNN;HDAC8_pIC50_AD_reward;245;122;6350.0627608299255;Cc1ccc(Cl)c(Cl)c1;true;1;false;2;5.219416928914214;0.0;0.6140490504604957;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;196.26836;19.40858;5.399
31483;RNN;HDAC8_pIC50_AD_reward;245;123;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;183;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;200.30038;16.709534;2.5567813
31484;RNN;HDAC8_pIC50_AD_reward;245;124;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1;true;1;false;184;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;164.22205;16.12074;3.3058267
31485;RNN;HDAC8_pIC50_AD_reward;245;125;6350.0627608299255;Nc1c(Cl)cc(Cl)cc1Cl;true;1;false;4;5.315817812207861;0.0;0.6253903308479837;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;106.981804;19.320284;8.977083
31486;RNN;HDAC8_pIC50_AD_reward;245;126;6350.0627608299255;Clc1ccc(Br)cc1Cl;true;1;false;12;5.21493265140599;0.0;0.6135214884007046;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;122.2798;18.757341;7.6993213
31487;RNN;HDAC8_pIC50_AD_reward;245;127;6350.0627608299255;Clc1ccc(Cl)c(Cl)c1Cl;true;1;false;12;5.275587068562247;0.0;0.6206573021837938;0.0;0.0;0.0;0.0;True;4.980976581573486;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;216.51466;18.757833;4.0433965
31488;RNN;HDAC8_pIC50_AD_reward;246;0;6356.412423849106;Fc1ccc(Cl)c(Cl)c1Cl;true;1;false;10;5.116057115444137;0.0;0.6018890724051926;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;313.57556;22.680368;4.9723024
31489;RNN;HDAC8_pIC50_AD_reward;246;1;6356.412423849106;Fc1cc(Cl)cc(Cl)c1;true;1;false;47;5.103088890820974;0.0;0.6003633989201146;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;230.75026;18.79547;3.6050038
31490;RNN;HDAC8_pIC50_AD_reward;246;2;6356.412423849106;O=C(NO)c1cccc(NCc2cccc(Cl)c2)c1;true;1;false;44;6.307517628870668;1.0;0.7420608975141962;1.0;0.7420608975141962;1.0;0.0;False;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;173.09726;21.011745;7.8551025
31491;RNN;HDAC8_pIC50_AD_reward;246;3;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;185;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;198.29996;16.709534;2.627632
31492;RNN;HDAC8_pIC50_AD_reward;246;4;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;186;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;191.15813;17.98899;4.1629963
31493;RNN;HDAC8_pIC50_AD_reward;246;5;6356.412423849106;Clc1ccc(Br)c(Cl)c1Cl;true;1;false;1;5.306821666152668;0.0;0.6243319607238433;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;194.96481;24.234997;10.272017
31494;RNN;HDAC8_pIC50_AD_reward;246;6;6356.412423849106;Cc1ccccc1Cl;true;1;false;7;5.297992473696578;0.0;0.6232932321995974;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;64.50537;18.915163;10.883639
31495;RNN;HDAC8_pIC50_AD_reward;246;7;6356.412423849106;Fc1ccc(Cl)cc1F;true;1;false;8;5.046811245843957;0.0;0.5937424995110537;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;171.33752;20.104105;7.0145087
31496;RNN;HDAC8_pIC50_AD_reward;246;8;6356.412423849106;Fc1cc(Cl)c(Cl)c(Cl)c1;true;1;false;9;5.117371878525637;0.0;0.6020437504147808;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;219.24802;20.976269;6.1692424
31497;RNN;HDAC8_pIC50_AD_reward;246;9;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;187;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;198.29996;16.709534;2.627632
31498;RNN;HDAC8_pIC50_AD_reward;246;10;6356.412423849106;Clc1cccc(Cl)c1;true;1;false;167;5.236034286751282;0.0;0.616004033735445;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;134.92146;15.636482;4.0209126
31499;RNN;HDAC8_pIC50_AD_reward;246;11;6356.412423849106;Clc1cc(Cl)c(Cl)cc1Cl;true;1;false;9;5.23510441821648;0.0;0.6158946374372329;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;201.10184;18.388123;4.207085
31500;RNN;HDAC8_pIC50_AD_reward;246;12;6356.412423849106;C[n+]1ccc(NS(=O)(=O)c2cccc(Cl)c2Cl)cc1;true;1;true;0;5.59183392432462;0.0;0.6578628146264258;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;127.610634;29.47368;18.177193
31501;RNN;HDAC8_pIC50_AD_reward;246;13;6356.412423849106;O=C(NO)c1ccc(-c2cc(F)c(Cl)cc2Cl)cc1;true;1;true;0;6.012966981528576;0.0;0.7074078801798325;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;500.1143;35.451134;13.087897
31502;RNN;HDAC8_pIC50_AD_reward;246;14;6356.412423849106;Clc1cc(Cl)c(Cl)c(Cl)c1;true;1;false;24;5.211154030388114;0.0;0.6130769447515428;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;196.24162;18.48081;4.4721837
31503;RNN;HDAC8_pIC50_AD_reward;246;15;6356.412423849106;Clc1cc(Cl)cc(Cl)c1;true;1;false;69;5.198420867478175;0.0;0.6115789255856676;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;191.71498;16.579311;2.7331936
31504;RNN;HDAC8_pIC50_AD_reward;246;16;6356.412423849106;Clc1ccc(Cl)cc1;true;1;false;210;5.1938286145217445;0.0;0.61103866053197;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;134.87164;15.44047;3.8270445
31505;RNN;HDAC8_pIC50_AD_reward;246;17;6356.412423849106;Nc1c(F)ccc(Cl)c1Cl;true;1;false;2;5.040408705470957;0.0;0.5929892594671715;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;250.58542;24.859438;9.029548
31506;RNN;HDAC8_pIC50_AD_reward;246;18;6356.412423849106;Fc1cc(Cl)ccc1Cl;true;1;false;27;5.04316050936578;0.0;0.5933130011018565;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;180.22011;18.349876;4.925268
31507;RNN;HDAC8_pIC50_AD_reward;246;19;6356.412423849106;Fc1cc(Cl)cc(Cl)c1;true;1;false;48;5.103088890820974;0.0;0.6003633989201146;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;230.75026;18.79547;3.6050038
31508;RNN;HDAC8_pIC50_AD_reward;246;20;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;188;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;198.29996;16.709534;2.627632
31509;RNN;HDAC8_pIC50_AD_reward;246;21;6356.412423849106;Fc1cc(Cl)ccc1Cl;true;1;false;28;5.04316050936578;0.0;0.5933130011018565;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;158.41649;18.586586;6.000225
31510;RNN;HDAC8_pIC50_AD_reward;246;22;6356.412423849106;Clc1ccc(Cl)c(Br)c1;true;1;false;18;5.235258427518508;0.0;0.6159127561786479;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;236.98871;20.993502;5.5990634
31511;RNN;HDAC8_pIC50_AD_reward;246;23;6356.412423849106;O=C(NO)c1ccc(NS(=O)(=O)c2ccc(Br)cc2Cl)cc1;true;1;true;0;6.891741292505326;0.0;0.8107930932359207;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;230.06834;25.717068;10.549064
31512;RNN;HDAC8_pIC50_AD_reward;246;24;6356.412423849106;O=[N+]([O-])c1ccc(Cl)cc1Cl;true;1;false;2;5.183478270820766;0.0;0.6098209730377372;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;136.98184;17.811539;6.1076145
31513;RNN;HDAC8_pIC50_AD_reward;246;25;6356.412423849106;Fc1ccc(Cl)c(Cl)c1Cl;true;1;false;11;5.116057115444137;0.0;0.6018890724051926;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;313.57556;22.680368;4.9723024
31514;RNN;HDAC8_pIC50_AD_reward;246;26;6356.412423849106;Fc1ccc(Cl)c(Cl)c1;true;1;false;57;5.071717279696822;0.0;0.5966726211408026;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;217.00227;18.231815;3.5008185
31515;RNN;HDAC8_pIC50_AD_reward;246;27;6356.412423849106;Clc1cc(Cl)cc(Br)c1;true;1;false;13;5.225216989667144;0.0;0.6147314105490758;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;245.90141;20.698147;5.016903
31516;RNN;HDAC8_pIC50_AD_reward;246;28;6356.412423849106;Clc1cc(Cl)c(Cl)c(Cl)c1;true;1;false;25;5.211154030388114;0.0;0.6130769447515428;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;196.24162;18.48081;4.4721837
31517;RNN;HDAC8_pIC50_AD_reward;246;29;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;189;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;161.96938;16.12074;3.3940222
31518;RNN;HDAC8_pIC50_AD_reward;246;30;6356.412423849106;Clc1c(Cl)cc(Cl)c(Cl)c1S(=O)(=O)=O;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;338.9272;30.180193;11.770218
31519;RNN;HDAC8_pIC50_AD_reward;246;31;6356.412423849106;Clc1cc(Cl)cc(Cl)c1;true;1;false;70;5.198420867478175;0.0;0.6115789255856676;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;191.71498;16.579311;2.7331936
31520;RNN;HDAC8_pIC50_AD_reward;246;32;6356.412423849106;Clc1cc(Cl)cc(Cl)c1;true;1;false;71;5.198420867478175;0.0;0.6115789255856676;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;191.71498;16.579311;2.7331936
31521;RNN;HDAC8_pIC50_AD_reward;246;33;6356.412423849106;Clc1ccc(Cl)c(Cl)c1;true;1;false;190;5.102543618892321;0.0;0.6002992492814495;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;198.29996;16.709534;2.627632
31522;RNN;HDAC8_pIC50_AD_reward;246;34;6356.412423849106;Fc1c(Cl)cc(Cl)c(Cl)c1F;true;1;true;0;5.106620316023696;0.0;0.60077886070867;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;318.72043;25.828903;7.9761605
31523;RNN;HDAC8_pIC50_AD_reward;246;35;6356.412423849106;Clc1cccc(Br)c1;true;1;false;26;5.278301517144582;0.0;0.6209766490758332;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;178.55482;19.238316;5.8758745
31524;RNN;HDAC8_pIC50_AD_reward;246;36;6356.412423849106;Clc1cccc(Cl)c1;true;1;false;168;5.236034286751282;0.0;0.616004033735445;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;112.34901;15.338589;4.7391076
31525;RNN;HDAC8_pIC50_AD_reward;246;37;6356.412423849106;O=[N+]([O-])c1c(Cl)cc(Cl)c(Cl)c1F;true;1;true;0;5.327760984539356;0.0;0.6267954099458066;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;346.69727;28.421995;9.802186
31526;RNN;HDAC8_pIC50_AD_reward;246;38;6356.412423849106;Fc1cc(Cl)cc(Cl)c1Cl;true;1;false;16;5.066708752172895;0.0;0.5960833826085759;0.0;0.0;0.0;0.0;True;4.570720911026001;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;193.85179;20.408247;6.48518
